ID ; latitude ; longitude ; name ; phone ; email ; address ; address ; address ; address ; address ; href ; 
1766 ; 47.834987 ; 3.911747 ; SERRIGNY (SILO) ; 03.86.54.42.73 ; silo.serrigny@soufflet.com ; Les Fourneaux ; 89700 ; SERRIGNY ; France ;  ; /fr/serrigny-silo ; 
1762 ; 47.777121 ; 4.094861 ; PACY SUR ARMANCON (SILO) ; 03.86.75.60.92 ; spacy@soufflet.com ; Route Lezinnes ; 89160 ; PACY SUR ARMANCON ; France ;  ; /fr/pacy-sur-armancon-silo ; 
1761 ; 47.917423 ; 3.438829 ; NEUILLY CHAMPLAY (SILO) ; 03.86.73.76.94 ; silo.neuilly@soufflet.com ; Route De Joigny ; 89113 ; NEUILLY ; France ;  ; /fr/neuilly-champlay-silo ; 
1760 ; 47.655792 ; 3.482554 ; MERRY SEC (SILO) ; 03.86.41.66.38 ; silo.merry-sec@soufflet.com ; Haut Merry ; 89560 ; MERRY SEC ; France ;  ; /fr/merry-sec-silo ; 
1759 ; 47.800807 ; 4.089466 ; LEZINNES (SILO) ; 03.86.75.63.45 ; silo.lezinnes@soufflet.com ; 19 Avenue De La Gare ; 89160 ; LEZINNES ; France ;  ; /fr/lezinnes-silo ; 
1758 ; 47.856622 ; 4.214111 ; CRUZY LE CHATEL (SILO) ; 03.86.75.24.81 ; silo.cruzy-le-chatel@soufflet.com ; Chemin De Gigny ; 89470 ; CRUZY LE CHATEL ; France ;  ; /fr/cruzy-le-chatel-silo ; 
1757 ; 48.085062 ; 4.29692 ; VILLEMORIEN (SILO) ; 03.25.29.92.08 ; silo.villemorien@soufflet.com ; Route Arrelles ; 10110 ; VILLEMORIEN ; France ;  ; /fr/villemorien-silo ; 
1756 ; 48.040786 ; 4.567712 ; VERPILLERES SUR OURCE (SILO) ; 03.25.29.71.72 ; silo.verpilleres-sur-ource@soufflet.com ; Ferme Herbues ; 10360 ; VERPILLERES SUR OURCE ; France ;  ; /fr/verpilleres-sur-ource-silo ; 
1755 ; 48.174292 ; 4.184667 ; VAUDES (SILO) ; 03.25.42.88.47 ; silo.vaudes@soufflet.com ; 10260 ; VAUDES ; France ;  ;  ; /fr/vaudes-silo ; 
1754 ; 47.733441 ; 4.459703 ; PUITS (SILO) ; 03.80.93.14.37 ; silo.puits@soufflet.com ; Voie Coulmier ; 21400 ; PUITS ; France ;  ; /fr/puits-silo ; 
1751 ; 47.7077 ; 4.985748 ; POINSON LES GRANCEY (SILO) ; 03.80.81.03.03 ; silo.beneuvre-gare@soufflet.com ; Gare Poinson Les Grancey ; 52160 ; POINSON LES GRANCEY ; France ;  ; /fr/poinson-les-grancey-silo ; 
1749 ; 47.484031 ; 5.216524 ; LUX (SILO) ; 03.80.75.38.92 ; silo.lux@soufflet.com ; Chemin Puits Perdu ; 21120 ; LUX ; France ;  ; /fr/lux-silo ; 
1748 ; 48.186796 ; 4.525092 ; LONGPRE LE SEC (SILO) ; 03.25.41.38.14 ; silo.longpre-le-sec@soufflet.com ; Route Vendeuvre Sur Barse ; 10140 ; LONGPRE LE SEC ; France ;  ; /fr/longpre-le-sec-silo ; 
1747 ; 48.348882 ; 4.532268 ; DIENVILLE (SILO) ; 03.25.92.20.45 ; silo.dienville@soufflet.com ; 2 Rue Du Moulin ; 10500 ; DIENVILLE ; France ;  ; /fr/dienville-silo ; 
1744 ; 47.692838 ; 4.940874 ; BENEUVRE (SILO) ; 03.80.81.00.33 ; silo.beneuvre@soufflet.com ; Route Départementale 959 ; 21290 ; BENEUVRE ; France ;  ; /fr/beneuvre-silo ; 
1743 ; 47.986028 ; 4.1980259 ; BALNOT LA GRANGE (SILO) ; 03.25.70.07.33 ; silo.balnot-la-grange@soufflet.com ; Le Charme ; 10210 ; BALNOT LA GRANGE ; France ;  ; /fr/balnot-la-grange-silo ; 
1742 ; 48.233825 ; 3.556888 ; VILLENEUVE L'ARCHEVEQUE (SILO) ; 03.86.86.71.12 ; silo.villeneuve-larcheveque@soufflet.com ; Rue Europe ; 89190 ; VILLENEUVE L'ARCHEVEQUE ; France ;  ; /fr/villeneuve-l-archeveque-silo ; 
1740 ; 48.406323 ; 3.310514 ; VILLENAUXE LA PETITE (SILO) ; 01.64.01.19.09 ; silo.villenauxe-la-petite@soufflet.com ; Chemin Départemental 59 ; 77480 ; VILLENAUXE LA PETITE ; France ;  ; /fr/villenauxe-la-petite-silo ; 
1739 ; 48.373043 ; 3.537364 ; TRANCAULT B (SILO) ; 03.25.21.73.19 ; silo.trancault-b@soufflet.com ; Route De Soligny ; 10290 ; TRANCAULT ; France ;  ; /fr/trancault-b-silo ; 
1738 ; 48.373043 ; 3.537364 ; TRANCAULT (SILO) ; 03.25.21.75.80 ; silo.trancault@soufflet.com ; Rue Bois Rigault ; 10290 ; TRANCAULT ; France ;  ; /fr/trancault-silo ; 
1737 ; 48.4170667 ; 3.4458409 ; TRAINEL (SILO) ; 03.25.39.10.03 ; silo.trainel@soufflet.com ; Rue Faubourg St Gervais ; 10400 ; TRAINEL ; France ;  ; /fr/trainel-silo ; 
1736 ; 48.2951062 ; 3.3877592 ; THORIGNY SUR OREUSE (SILO) ; 03.86.88.45.01 ; silo.thorigny-sur-oreuse@soufflet.com ; Pointe Bray ; 89260 ; THORIGNY SUR OREUSE ; France ;  ; /fr/thorigny-sur-oreuse-silo ; 
1735 ; 48.343655 ; 3.26016 ; SERGINES (SILO) ; 03.86.66.39.80 ; silo.sergines@soufflet.com ; 89140 ; SERGINES ; France ;  ;  ; /fr/sergines-silo ; 
1734 ; 48.34783 ; 2.975816 ; PETIT FOSSARD (SILO) ; 01.64.32.22.04 ; silo.petitfossard@soufflet.com ; Rd 606 ; 77940 ; ESMANS ; France ;  ; /fr/petit-fossard-silo ; 
1733 ; 48.443177 ; 3.827195 ; ORVILLIERS SAINT JULIEN (SILO) ; 03.25.24.66.51 ; silo.orvilliers@soufflet.com ; Rue Libération ; 10170 ; ORVILLIERS SAINT JULIEN ; France ;  ; /fr/orvilliers-saint-julien-silo ; 
1730 ; 48.3013964 ; 3.7709852 ; MESNIL ST LOUP (SILO) ; 03.25.40.43.90 ; silo.mesnil-saint-loup@soufflet.com ; Route Dierrey ; 10190 ; MESNIL ST LOUP ; France ;  ; /fr/mesnil-st-loup-silo ; 
1729 ; 48.346656 ; 3.638757 ; MARCILLY (SILO) ; 03.25.21.70.99 ; silo.marcilly-le-hayer@soufflet.com ; Rue Vigne & Espaces Verts ; 10290 ; MARCILLY LE HAYER ; France ;  ; /fr/marcilly-silo ; 
1728 ; 48.222513 ; 3.730914 ; LA VOVE (SILO) ; 03.25.46.89.50 ; silo.mesnil-b@soufflet.com ; La Vove ; 10160 ; AIX EN OTHE ; France ;  ; /fr/la-vove-silo ; 
1727 ; 48.423941 ; 3.569116 ; AVANT LES MARCILLY (SILO) ; 03.25.39.21.74 ; silo.avant-les-marcilly@soufflet.com ; 11 Rue Bastille ; 10400 ; AVANT LES MARCILLY ; France ;  ; /fr/avant-les-marcilly-silo ; 
1726 ; 48.470857 ; 4.540002 ; COURCELLES/ VOIRE (SILO) ; 03.25.92.13.96 ; silo.courcelles-sur-voire@soufflet.com ; Rosnay ; 10500 ; COURCELLES/ VOIRE ; France ;  ; /fr/courcelles/voire-silo ; 
1725 ; 48.1697763 ; 4.0221015 ; VILLERY (SILO) ; 03.25.40.29.19 ; silo.villery@soufflet.com ; Rue Champ Bertin ; 10320 ; VILLERY ; France ;  ; /fr/villery-silo ; 
1723 ; 48.361165 ; 4.004128 ; ST LYE (SILO) ; 03.25.41.00.18 ; silo.saint-lye@soufflet.com ; Route De Grange L'evêque ; 10180 ; ST LYE ; France ;  ; /fr/st-lye-silo ; 
1722 ; 48.501919 ; 4.026577 ; PREMIERFAIT (SILO) ; 03.25.37.71.67 ; silo.premierfait@soufflet.com ; Route Nozay ; 10170 ; PREMIERFAIT ; France ;  ; /fr/premierfait-silo ; 
1721 ; 48.2507316 ; 4.242846 ; MONTAULIN (SILO) ; 03.25.41.56.47 ; silo.montaulin@soufflet.com ; Route De Montaulin ; 10270 ; LUSIGNY ; France ;  ; /fr/montaulin-silo ; 
1720 ; 48.3780119 ; 4.1998339 ; LUYERES (SILO) ; 03.25.41.00.58 ; sluyeresc@soufflet.com ; 10 Rue Du Commando M ; 10150 ; LUYERES ; France ;  ; /fr/luyeres-silo ; 
1719 ; 48.430819 ; 4.287807 ; LONGSOLS (SILO) ; 03.25.37.68.67 ; silo.longsols@soufflet.com ; Cd 48 ; 10240 ; LONGSOLS ; France ;  ; /fr/longsols-silo ; 
1718 ; 48.59585 ; 4.231326 ; GRANDVILLE (SILO) ; 03.25.37.95.08 ; silo.grandville@soufflet.com ; Chemin Départemental 9 ; 10700 ; GRANDVILLE ; France ;  ; /fr/grandville-silo ; 
1717 ; 48.617568 ; 4.004954 ; CHAMPFLEURY (SILO) ; 03.25.92.13.96 ; silo.bonne-voisine@soufflet.com ; Bonne Voisine ; 10700 ; CHAMPFLEURY ; France ;  ; /fr/champfleury-silo ; 
1716 ; 48.3008351 ; 4.1497627 ; BOURANTON (SILO) ; 03.25.80.90.36 ; silo.bouranton@soufflet.com ; Route Thennelières ; 10270 ; BOURANTON ; France ;  ; /fr/bouranton-silo ; 
1715 ; 48.4055574 ; 4.3718302 ; AUZON LES MARAIS (SILO) ; 03.25.46.30.89 ; silo.auzon@soufflet.com ; 12 Route Lesmont ; 10220 ; VAL D'AUZON ; France ;  ; /fr/auzon-les-marais-silo ; 
1714 ; 48.537751 ; 4.143492 ; VAL D'AUZON (SILO) ; 03.25.37.81.06 ; silo.arcis-sur-aube@soufflet.com ; Bp 45 ; 10700 ; ARCIS SUR AUBE ; France ;  ; /fr/val-d-auzon-silo ; 
1712 ; 48.537751 ; 4.143492 ; ARCIS SUR AUBE (SILO BIO) ; 03.25.37.81.06 ; silos.arcis-sur-aube@soufflet.com ; 2 Rue Malterie ; 10700 ; ARCIS SUR AUBE ; France ;  ; /fr/arcis-sur-aube-silo-bio ; 
1711 ; 49.1960165 ; 1.4530438 ; NOGENT S/SEINE (SILO DE LA GARE) ; 03.25.39.40.25 ; silo.gare-nogent@soufflet.com ; Nogent Gare ; 10400 ; NOGENT S/SEINE ; France ;  ; /fr/nogent-s/seine-silo-de-la-gare ; 
1710 ; 48.4885182 ; 3.4913692 ; NOGENT S/SEINE (SILO RUE DU CANAL TERRAY) ; 03.25.39 40 45 ; cmanessier@soufflet.com ; Rue Du Canal Terray ; 10400 ; NOGENT S/SEINE ; France ;  ; /fr/nogent-s/seine-silo-rue-du-canal-terray ; 
1709 ; 48.464917 ; 3.508743 ; FONTAINE MACON (PLATEFORME LOGISTIQUE) ; 03.25.21.83.40 ; logistique.fm@soufflet.com ; 10400 ; FONTAINE MACON ; France ;  ;  ; /fr/fontaine-macon-plateforme-logistique ; 
1708 ; 48.6502598 ; 3.4124603 ; VILLIERS ST GEORGES (SILO) ; 01.64.01.90.38 ; silo.villiers-saint-georges@soufflet.com ; 59 Rue De La Gare ; 77560 ; VILLIERS ST GEORGES ; France ;  ; /fr/villiers-st-georges-silo ; 
1707 ; 48.603068 ; 3.467889 ; VILLEGRUIS (SILO) ; 01.64.00.82.44 ; silo.villegruis@soufflet.com ; Silo Ferme Marival ; 77560 ; LOUAN VILLEGRUIS FONTAINE ; France ;  ; /fr/villegruis-silo ; 
1706 ; 48.4073915 ; 3.6609698 ; RIGNY LA NONNEUSE (SILO) ; 03.25.21.63.36 ; silo.rigny-la-nonneuse@soufflet.com ; 1 Route Bailly ; 10290 ; RIGNY LA NONNEUSE ; France ;  ; /fr/rigny-la-nonneuse-silo ; 
1705 ; 48.518529 ; 3.596331 ; PONT SUR SEINE (SILO) ; 03.25.21.40.08 ; silo.pont-sur-seine@soufflet.com ; 3 Rue Chemin Aux Prêtres ; 10400 ; PONT SUR SEINE ; France ;  ; /fr/pont-sur-seine-silo ; 
1704 ; 48.548518 ; 3.293393 ; POIGNY (SILO) ; 01.60.67.62.62 ; silo.poigny-provins@soufflet.com ; Avenue De La Voulzie ; 77160 ; POIGNY ; France ;  ; /fr/poigny-silo ; 
1701 ; 48.829459 ; 3.439724 ; MONTOLIVET (SILO) ; 01.64.03.79.90 ; silo.montolivet@soufflet.com ; Ferme Prime Fosse ; 77320 ; MONTOLIVET ; France ;  ; /fr/montolivet-silo ; 
1700 ; 48.870165 ; 3.535925 ; MONTMIRAIL (SILO) ; 03.26.81.61.12 ; silo.montmirail-b@soufflet.com ; Route De Châlons ; 51210 ; MONTMIRAIL ; France ;  ; /fr/montmirail-silo ; 
1699 ; 48.4847294 ; 3.3446151 ; HERME (SILO) ; 01.64.00.78.01 ; silo.herme@soufflet.com ; Chemin Messe ; 77114 ; HERME ; France ;  ; /fr/herme-silo ; 
1698 ; 48.545938 ; 3.580581 ; COURTAVANT (SILO) ; silo.courtavant@soufflet.com ;  ; Chez Vecten ; 10400 ; COURTAVANT ; France ;  ; /fr/courtavant-silo ; 
1697 ; 48.635345 ; 3.288385 ; COURCHAMP (SILO) ; 01.64.01.07.39 ; silo.courchamp@soufflet.com ; Chemin Départemental 12 ; 77560 ; COURCHAMP ; France ;  ; /fr/courchamp-silo ; 
1696 ; 48.929147 ; 3.552596 ; ARTONGES (SILO) ; 03.23.82.44.87 ; silo.artonges@soufflet.com ; 10 Rue Condé ; 2333 ; ARTONGES ; France ;  ; /fr/artonges-silo ; 
1695 ; 48.5844684 ; 3.8016405 ; ANGLURE (SILO) ; 03.26.42.70.32 ; silo.anglure@soufflet.com ; 2 Route Soyer ; 51260 ; ANGLURE ; France ;  ; /fr/anglure-silo ; 
1694 ; 43.4468466 ; 3.4117261 ; PEZENAS (MAGASIN) ; 04.67.31.66.62 ; pezenas.Vigne & Espaces verts@soufflet.com ; Za Les Rodettes Rue Lagarde ; 34120 ; PEZENAS ; France ;  ; /fr/pezenas-magasin ; 
1693 ; 43.1582863 ; 2.976697 ; NARBONNE (MAGASIN) ; 04.68.48.10.87 ; narbonne.Vigne & Espaces verts@soufflet.com ; Zi La Coupe Impasse Niepce ; 11100 ; NARBONNE ; France ;  ; /fr/narbonne-magasin ; 
1692 ; 48.749358 ; 2.349936 ; RUNGIS (MAGASIN) ; 01.45.60.04.65 ; bcrepeaux@puteaux-sa.fr ; Dépôt Puteaux Min Paris-Rungis Bâtiment E1b - 1 Rue De Montesson ; 94150 ; RUNGIS ; France ;  ; /fr/rungis-magasin ; 
1691 ; 48.82342 ; 1.976374 ; LES CLAYES SOUS BOIS (MAGASIN) ; 01.30.07.79.20 ; puteaux-sa@puteaux-sa.fr ; 20 Rue Jacques Duclos - Bp83, Zi Le Gros Cailloux ; 78340 ; LES CLAYES SOUS BOIS ; France ;  ; /fr/les-clayes-sous-bois-magasin ; 
1687 ; 49.046168 ; 2.341234 ; MOISSELLES (MAGASIN) ; 01.39.91.14.73 ; moisselles.Vigne & Espaces verts@soufflet.com ; 6 Allée Des Jardins - Rd 909 ; 95570 ; MOISSELLES ; France ;  ; /fr/moisselles-magasin ; 
1686 ; 45.2173749 ; -0.753619 ; PAUILLAC (MAGASIN) ; 05.56.59.11.04 ; pauillac.Vigne & Espaces verts@soufflet.com ; Zi De Trompeloup ; 33250 ; PAUILLAC ; France ;  ; /fr/pauillac-magasin ; 
1685 ; 44.6839607 ; -0.2660276 ; SOULIGNAC (MAGASIN) ; 05.56.23.94.08 ; soulignac.Vigne & Espaces verts@soufflet.com ; Le Bourg ; 33760 ; SOULIGNAC ; France ;  ; /fr/soulignac-magasin ; 
1684 ; 44.9712857 ; -0.1414892 ; MONTAGNE (MAGASIN) ; 05.57.74.57.87 ; montagne.Vigne & Espaces verts@soufflet.com ; 65 Le Bourg ; 33570 ; MONTAGNE ; France ;  ; /fr/montagne-magasin ; 
1683 ; 45.3095213 ; -0.9372315 ; LESPARRE MEDOC (MAGASIN) ; 05.56.41.00.31 ; lesparre.Vigne & Espaces verts@soufflet.com ; 17, Cours G. Mendel ; 33410 ; LESPARRE MEDOC ; France ;  ; /fr/lesparre-medoc-magasin ; 
1682 ; 44.72404 ; -0.531276 ; MARTILLAC (MAGASIN) ; 05.56.30.71.04 ; martillac.Vigne & Espaces verts@soufflet.com ; Zi Malleprat, 2 Chemin Marguerite ; 33650 ; MARTILLAC ; France ;  ; /fr/martillac-magasin ; 
1681 ; 43.394509 ; 6.3132339 ; LE LUC (MAGASIN) ; 04 94 86 88 35 ; luc-de-provence.Vigne & Espaces verts@soufflet.com ; Quartier Rompe Coual - Rn7 ; 83340 ; LE LUC ; France ;  ; /fr/le-luc-magasin ; 
1679 ; 44.3661523 ; 4.977022 ; VALREAS (MAGASIN) ; 04.90.35.04.81 ; valreas.Vigne & Espaces verts@soufflet.com ; Les Dignerieux, Route D'orange ; 84600 ; VALREAS ; France ;  ; /fr/valreas-magasin ; 
1676 ; 44.0961858 ; 4.8598278 ; COURTHEZON (MAGASIN) ; 04.90.70.27.99 ; courthezon.Vigne & Espaces verts@soufflet.com ; 1801, Route De Caderousse ; 84350 ; COURTHEZON ; France ;  ; /fr/courthezon-magasin ; 
1673 ; 45.974863 ; 4.707268 ; VILLEFRANCHE (SIÈGE VIGNE & ESPACES VERTS) ; 04.74.65.31.04 ; limas.Vigne & Espaces verts@soufflet.com ; Le Pont Rouge, Cs-20125 Limas ; 69654 ; VILLEFRANCHE CEDEX ; France ;  ; /fr/villefranche-siege-vigne-espaces-verts ; 
1671 ; 45.925796 ; 4.55823 ; SAINT LAURENT D'OINGT (MAGASIN) ; 04.74.71.24.30 ; saint-laurent.Vigne & Espaces verts@soufflet.com ; Les Plaines ; 69620 ; SAINT LAURENT D'OINGT ; France ;  ; /fr/saint-laurent-d-oingt-magasin ; 
1670 ; 46.235505 ; 4.709971 ; JULIENAS (MAGASIN) ; 04.74.04.41.13 ; julienas.Vigne & Espaces verts@soufflet.com ; Les Bêcherats ; 69840 ; JULIENAS ; France ;  ; /fr/julienas-magasin ; 
1669 ; 45.993245 ; 4.621826 ; COGNY (MAGASIN) ; 04.74.67.30.87 ; cogny.Vigne & Espaces verts@soufflet.com ; Régny ; 69640 ; COGNY ; France ;  ; /fr/cogny-magasin ; 
1668 ; 46.080563 ; 5.4649 ; CERDON (MAGASIN) ; 04.74.39.95.97 ; cerdon.Vigne & Espaces verts@soufflet.com ; Rn 84, Pont De Préau ; 1450 ; CERDON ; France ;  ; /fr/cerdon-magasin ; 
1667 ; 45.91514 ; 4.57638 ; LE BOIS D'OINGT (MAGASIN) ; 04.74.71.81.58 ; montebello.Vigne & Espaces verts@soufflet.com ; Champblanc ; 69620 ; LE BOIS D'OINGT ; France ;  ; /fr/le-bois-d-oingt-magasin ; 
1664 ; 47.815269 ; 3.800451 ; CHABLIS (MAGASIN) ; 03.86.42.12.72 ; chablis.Vigne & Espaces verts@soufflet.com ; Les Perrières, Route De Lichères ; 89800 ; CHABLIS ; France ;  ; /fr/chablis-magasin ; 
1663 ; 46.972118 ; 4.7863028 ; MEURSAULT (MAGASIN) ; 03.80.22.17.71 ; beaune.Vigne & Espaces verts@soufflet.com ; 25, Rue De La Gare ; 21190 ; MEURSAULT ; France ;  ; /fr/meursault-magasin ; 
1662 ; 49.054359 ; 3.930111 ; MARDEUIL (MAGASIN) ; 03.26.55.04.29 ; mardeuil.Vigne & Espaces verts@soufflet.com ; Rue Des Pressoirs, Za La Cerisière ; 51530 ; MARDEUIL ; France ;  ; /fr/mardeuil-magasin ; 
1659 ; 49.0821309 ; 3.80161 ; CUCHERY (MAGASIN) ; 03.26.52.29.13 ; cuchery.Vigne & Espaces verts@soufflet.com ; Grande Rue ; 51480 ; CUCHERY ; France ;  ; /fr/cuchery-magasin ; 
1658 ; 48.2251347 ; 4.7124054 ; BAR SUR AUBE (MAGASIN) ; 03.25.27.10.69 ; bar-sur-aube.Vigne & Espaces verts@soufflet.com ; Rue Louis Desprez ; 10200 ; BAR SUR AUBE ; France ;  ; /fr/bar-sur-aube-magasin ; 
1637 ; 45.7285686 ; 4.2256061 ; AGRICEL - SOUFFLET ALIMENTAIRE (LENTILLES) ;  ;  ; Route De St Etienne ; 42110 ; FEURS ; France ;  ; /fr/agricel-soufflet-alimentaire-lentilles ; 
1635 ; 43.669437 ; 4.5909509 ; SOUFFLET ALIMENTAIRE CAMARGUE ; 04 90 93 60 51 ;  ; Route De Gimeaux ; 13200 ; ARLES ; France ;  ; /fr/soufflet-alimentaire-camargue ; 
1632 ; 49.5003943 ; 0.1288105 ; SOCOMAC - ROUEN ; 02 35 36 31 45 ; socomac.rouen@soufflet.com ; Socomac-Rouen 132 Quai Du Danemark ; 76380 ; DIEPPEDALLE CROISET ; France ;  ; /fr/socomac-rouen ; 
1631 ; 46.160329 ; -1.151139 ; SOCOMAC - LA PALLICE ;  ;  ; Socomac - La Pallice Silos Portuaires Socomac - Groupe Soufflet Zi Chef De Baie - Impasse Nicolas Appert ; 17043 ; LA ROCHELLE CEDEX 01 ; France ;  ; /fr/socomac-la-pallice ; 
1627 ; 48.491102 ; 3.495617 ; NOGENT SUR SEINE (SOUFFLET NÉGOCE) ; 03 25 39 40 28 ; trading@soufflet.com ; Quai Du Général Sarrail - Bp 12 ; 10402 ; NOGENT SUR SEINE CEDEX ; France ;  ; /fr/nogent-sur-seine-soufflet-negoce ; 
1626 ; 46.7953041 ; 0.5471967 ; CHATELLERAULT (MOULIN) ; 05 49 20 09 09 ;  ; 92, Avenue Jean Mermoz ; 86103 ; CHATELLERAULT ; France ;  ; /fr/chatellerault-moulin ; 
1624 ; 43.929721 ; 4.994709 ; THOR (MOULIN) ; 04 90 12 13 14 ;  ; Route D'orange ; 84250 ; LE THOR ; France ;  ; /fr/thor-moulin ; 
1622 ; 48.3438439 ; 4.5404955 ; DIENVILLE (MOULIN) ; 03 25 92 50 50 ;  ; Rue Du Moulin ; 10500 ; DIENVILLE ; France ;  ; /fr/dienville-moulin ; 
1621 ; 48.6154066 ; 2.4796656 ; CORBEIL (SIÈGE MOULINS SOUFFLET) ; 01.60.90.41.10 ;  ; 7 Quai De L'apport Paris ; 91100 ; CORBEIL ESSONNES ; France ;  ; /fr/corbeil-siege-moulins-soufflet ; 
1620 ; 49.4321024 ; 1.0022864 ; ROUEN (MOULIN) ; 02 35 36 53 03 ;  ; 103 Quai Du Danemark ; 76380 ; DIEPPEDALLE CROISSET ; France ;  ; /fr/rouen-moulin ; 
1599 ; 48.4920836 ; 3.4948852 ; NOGENT SUR SEINE (MALTERIE) ; 03.25.39.41.11 ;  ; Quai Sarrail ; 10400 ; NOGENT-SUR-SEINE ; France ;  ; /fr/nogent-sur-seine-malterie ; 
1598 ; 47.1440146 ; 5.2097021 ; BRAZEY-EN-PLAINE (MALTERIE) ; 03.80.77.90.90 ;  ; Route De Dijon ; 21470 ; BRAZEY-EN-PLAINE ; France ;  ; /fr/brazey-en-plaine-malterie ; 
1596 ; 48.173423 ; 2.255849 ; PITHIVIERS (MALTERIE) ; 02.38.30.01.80 ;  ; Lieu Dit La Malterie ; 45303 ; PITHIVIERS ; France ;  ; /fr/pithiviers-malterie ; 
1595 ; 50.3180752 ; 3.4479704 ; PROUVY (MALTERIE) ; 03.27.22.18.00 ;  ; Rue Roger Salengro ; 59121 ; PROUVY ; France ;  ; /fr/prouvy-malterie ; 
1592 ; 48.5761017 ; 7.7894002 ; STRASBOURG (MALTERIE) ; 03.88.45.61.11 ;  ; 7 Rue Du Port Du Rhin ; 67000 ; STRASBOUG ; France ;  ; /fr/strasbourg-malterie ; 
1590 ; 49.4033113 ; 1.0102753 ; ROUEN (MALTERIE) ; 02.32.83.28.00 ;  ; Quai Des Roches ; 76380 ; CANTELEU ; France ;  ; /fr/rouen-malterie ; 
1588 ; 48.489666 ; 3.493242 ; Soufflet Biotechnologies (F.H.P.) ; 03 25 39 53 60 ;  ; Quai Du Général Sarrail ; 10400 ; NOGENT-SUR-SEINE ; France ;  ; /fr/soufflet-biotechnologies-f-h-p ; 
1585 ; 46.5012167 ; -1.6232659 ; TALMONT BOIS MARIE (SILO) ; 02 51 90 24 51 ; silo.talmont-bois-marie@soufflet.com ; Bois Marie ; 85440 ; TALMONT ST HILAIRE ; France ;  ; /fr/talmont-bois-marie-silo ; 
1584 ; 46.616345 ; -1.5861019 ; STE FLAIVE DES LOUPS (SILO) ; 02 51 34 08 59 ; silo.ste-flaive-des-loups@soufflet.com ; Za La Croix ; 85150 ; STE FLAIVE DES LOUPS ; France ;  ; /fr/ste-flaive-des-loups-silo ; 
1583 ; 46.893149 ; -1.420457 ; ST SULPICE LE VERDON (SILO) ; 02 51 42 81 63 ; silo.st-sulpice-le-verdon@soufflet.com ; Le Bourg ; 85260 ; ST SULPICE LE VERDON ; France ;  ; /fr/st-sulpice-le-verdon-silo ; 
1581 ; 46.8225889 ; -1.3579527 ; ST DENIS LA CHEVASSE (SILO) ; 02 51 41 39 93 ; silo.st-denis-la-chevasse@soufflet.com ; 4 Rue Marquis De Torcy ; 85170 ; ST DENIS LA CHEVASSE ; France ;  ; /fr/st-denis-la-chevasse-silo ; 
1578 ; 46.862402 ; -1.00701 ; LES HERBIERS (SILO) ; 02 51 67 08 52 ; silo.lesherbiers@soufflet.com ; Rue De L'industrie ; 85500 ; LES HERBIERS ; France ;  ; /fr/les-herbiers-silo ; 
1577 ; 46.7161432 ; -0.9159709 ; CHAVAGNES LES REDOUX (SILO) ; 02 51 92 40 36 ; silo.chavagnes-les-redoux@soufflet.com ; Rue Du Stade ; 85390 ; CHAVAGNES LES REDOUX ; France ;  ; /fr/chavagnes-les-redoux-silo ; 
1576 ; 46.8360805 ; -1.2787752 ; CHAUCHE (SILO) ; 02 51 41 84 46 ;  ; 28 Rue De Grasla ; 85140 ; CHAUCHE ; France ;  ; /fr/chauche-silo ; 
1575 ; 46.507106 ; -1.346824 ; CHAMP ST PERE (SILO) ; 02 51 98 93 07 ;  ; La Gare ; 85540 ; CHAMP ST PERE ; France ;  ; /fr/champ-st-pere-silo ; 
1574 ; 46.5471652 ; -1.062786 ; SAINTE HERMINE (SILO) ; 02 51 27 36 02 ; silo.sainte-hermine@soufflet.com ; Chemin Du Puy Gauthier ; 85210 ; STE HERMINE ; France ;  ; /fr/sainte-hermine-silo ; 
1573 ; 46.3046041 ; -1.2405661 ; ST MICHEL EN L'HERM (SILO) ; 02 51 97 60 96 ; silo.st-michel-en-lherm@soufflet.com ; Route De La Dive ; 85580 ; ST MICHEL EN L'HERM ; France ;  ; /fr/st-michel-en-l-herm-silo ; 
1572 ; 46.465972 ; -0.8065 ; FONTENAY LE COMTE (SILO) ; 02 51 69 20 24 ; silo.fontenay-le-comte@soufflet.com ; 7 Rue De Jéricho ; 85200 ; FONTENAY LE COMTE ; France ;  ; /fr/fontenay-le-comte-silo ; 
1571 ; 46.518018 ; -0.903379 ; L'HERMENAULT (SILO) ; 02 51 00 10 02 ; silo,lhermenault@soufflet.com ; Les Barres ; 85570 ; L'HERMENAULT ; France ;  ; /fr/l-hermenault-silo ; 
1570 ; 47.268869 ; 0.126235 ; LA TAILLEE (SILO) ; 02 51 52 53 39 ; silo.lataillee@soufflet.com ; 21 Rue Malabrie ; 85450 ; LA TAILLE ; France ;  ; /fr/la-taillee-silo ; 
1569 ; 46.378715 ; -1.0814729 ; PUYRAVAULT (SILO) ; 02 51 28 60 81 ; silo.puyravault@soufflet.com ; La Coulée De L'arseau ; 85450 ; PUYRAVAULT ; France ;  ; /fr/puyravault-silo ; 
1568 ; 46.3718519 ; -0.739466 ; MAILLEZAIS (SILO) ; 02 51 00 71 27 ; silo.maillezais@soufflet.com ; 32 Route D'anchais ; 85420 ; MAILLEZAIS ; France ;  ; /fr/maillezais-silo ; 
